transaction_id,user_id,store_id,date,product_name,category,brand,quantity,price_per_unit,health_label,sustainability_label,total_price
txn_4363,user_976,store_12,2025-04-12,Watch Cereal,Dairy,GreenLeaf,4,8.63,Unhealthy,Unsustainable,34.52
txn_4364,user_959,store_39,2025-04-12,Build Yogurt,Meat,QuickBite,4,4.99,Unhealthy,Unsustainable,19.96
txn_4365,user_212,store_7,2025-04-12,Despite Cereal,Meat,EcoFarm,4,1.39,Unhealthy,Unsustainable,5.56
txn_4366,user_824,store_3,2025-04-12,Source Milk,Bakery,QuickBite,4,4.74,Unhealthy,Sustainable,18.96
txn_4367,user_1,store_6,2025-04-12,Choice Juice,Snacks,TastyTreats,4,9.57,Healthy,Sustainable,38.28
txn_4368,user_789,store_40,2025-04-12,Member Apple,Snacks,BudgetMart,2,6.35,Healthy,Unsustainable,12.7
txn_4369,user_989,store_19,2025-04-12,A Cereal,Produce,GreenLeaf,2,1.67,Unhealthy,Sustainable,3.34
txn_4370,user_802,store_33,2025-04-12,Feel Bread,Seafood,GreenLeaf,4,5.1,Unhealthy,Sustainable,20.4
txn_4371,user_57,store_35,2025-04-12,North Bread,Meat,GreenLeaf,3,9.44,Unhealthy,Unsustainable,28.32
txn_4372,user_146,store_29,2025-04-12,Strategy Yogurt,Meat,QuickBite,2,6.43,Unhealthy,Unsustainable,12.86
txn_4373,user_207,store_37,2025-04-12,Federal Yogurt,Produce,QuickBite,1,6.97,Unhealthy,Unsustainable,6.97
txn_4374,user_151,store_36,2025-04-12,Rest Bread,Dairy,FreshFields,1,7.91,Unhealthy,Unsustainable,7.91
txn_4375,user_622,store_8,2025-04-12,Doctor Cereal,Bakery,QuickBite,1,3.36,Healthy,Sustainable,3.36
txn_4376,user_282,store_45,2025-04-12,Third Juice,Pantry,GreenLeaf,3,9.5,Unhealthy,Unsustainable,28.5
txn_4377,user_626,store_25,2025-04-12,Fly Juice,Frozen,BudgetMart,2,8.14,Healthy,Unsustainable,16.28
txn_4378,user_703,store_1,2025-04-12,Trip Milk,Beverages,EcoFarm,4,8.61,Healthy,Sustainable,34.44
txn_4379,user_570,store_39,2025-04-12,Officer Apple,Produce,QuickBite,4,2.69,Unhealthy,Unsustainable,10.76
txn_4380,user_873,store_26,2025-04-12,Never Yogurt,Seafood,GreenLeaf,2,2.84,Unhealthy,Sustainable,5.68
txn_4381,user_132,store_12,2025-04-12,Brother Apple,Bakery,BudgetMart,1,8.07,Healthy,Sustainable,8.07
txn_4382,user_167,store_47,2025-04-12,Because Bread,Snacks,BudgetMart,2,8.74,Healthy,Unsustainable,17.48
txn_4383,user_159,store_29,2025-04-12,Specific Bread,Pantry,GreenLeaf,1,5.74,Unhealthy,Unsustainable,5.74
txn_4384,user_539,store_44,2025-04-12,Understand Cereal,Snacks,FreshFields,4,5.93,Unhealthy,Unsustainable,23.72
txn_4385,user_26,store_45,2025-04-12,Sport Apple,Produce,QuickBite,2,8.93,Healthy,Sustainable,17.86
txn_4386,user_86,store_48,2025-04-12,Stand Apple,Seafood,EcoFarm,1,4.84,Healthy,Unsustainable,4.84
txn_4387,user_828,store_48,2025-04-12,Floor Chicken,Snacks,QuickBite,2,1.94,Healthy,Sustainable,3.88
txn_4388,user_280,store_34,2025-04-12,By Bread,Meat,TastyTreats,1,2.06,Unhealthy,Unsustainable,2.06
txn_4389,user_704,store_37,2025-04-12,Message Juice,Beverages,QuickBite,3,8.69,Unhealthy,Unsustainable,26.07
txn_4390,user_4,store_31,2025-04-12,Station Yogurt,Bakery,BudgetMart,2,2.82,Unhealthy,Sustainable,5.64
txn_4391,user_518,store_44,2025-04-12,Into Juice,Pantry,FreshFields,4,8.27,Healthy,Unsustainable,33.08
txn_4392,user_661,store_41,2025-04-12,Prevent Apple,Seafood,BudgetMart,1,4.86,Unhealthy,Unsustainable,4.86
txn_4393,user_401,store_1,2025-04-12,I Bread,Seafood,BudgetMart,3,2.56,Unhealthy,Unsustainable,7.68
txn_4394,user_560,store_15,2025-04-12,Beat Milk,Bakery,FreshFields,2,4.97,Healthy,Sustainable,9.94
txn_4395,user_243,store_42,2025-04-12,Best Juice,Snacks,QuickBite,2,9.97,Unhealthy,Unsustainable,19.94
txn_4396,user_311,store_46,2025-04-12,Agree Milk,Snacks,GreenLeaf,4,1.34,Healthy,Sustainable,5.36
txn_4397,user_305,store_20,2025-04-12,Forget Bread,Meat,GreenLeaf,1,6.52,Unhealthy,Sustainable,6.52
txn_4398,user_202,store_28,2025-04-12,Son Apple,Snacks,FreshFields,3,1.35,Healthy,Unsustainable,4.050000000000001
txn_4399,user_171,store_27,2025-04-12,Several Bread,Seafood,GreenLeaf,1,8.03,Healthy,Unsustainable,8.03
txn_4400,user_701,store_37,2025-04-12,Spend Milk,Snacks,TastyTreats,4,3.8,Unhealthy,Sustainable,15.2
txn_4401,user_520,store_17,2025-04-12,Sport Milk,Frozen,BudgetMart,4,1.19,Unhealthy,Sustainable,4.76
txn_4402,user_646,store_1,2025-04-12,Glass Yogurt,Beverages,TastyTreats,1,3.42,Unhealthy,Unsustainable,3.42
txn_4403,user_247,store_26,2025-04-12,Candidate Juice,Produce,EcoFarm,4,1.65,Unhealthy,Sustainable,6.6
txn_4404,user_737,store_23,2025-04-12,Itself Chicken,Meat,FreshFields,2,2.76,Unhealthy,Unsustainable,5.52
txn_4405,user_986,store_26,2025-04-12,Under Juice,Produce,GreenLeaf,3,1.37,Healthy,Unsustainable,4.11
txn_4406,user_552,store_37,2025-04-12,Something Chicken,Snacks,QuickBite,4,1.37,Healthy,Unsustainable,5.48
txn_4407,user_945,store_21,2025-04-12,Letter Chicken,Dairy,GreenLeaf,3,7.7,Healthy,Unsustainable,23.1
txn_4408,user_934,store_14,2025-04-12,Information Cereal,Produce,GreenLeaf,1,6.22,Healthy,Unsustainable,6.22
txn_4409,user_208,store_39,2025-04-12,Make Milk,Pantry,BudgetMart,4,5.99,Healthy,Unsustainable,23.96
txn_4410,user_967,store_3,2025-04-12,Relationship Milk,Frozen,QuickBite,1,3.06,Healthy,Unsustainable,3.06
txn_4411,user_590,store_38,2025-04-12,Paper Apple,Frozen,GreenLeaf,2,9.75,Unhealthy,Unsustainable,19.5
txn_4412,user_236,store_16,2025-04-12,Interest Cereal,Bakery,BudgetMart,3,5.68,Healthy,Unsustainable,17.04
txn_4413,user_964,store_18,2025-04-12,Since Juice,Snacks,GreenLeaf,1,3.03,Healthy,Unsustainable,3.03
txn_4414,user_218,store_18,2025-04-12,Now Bread,Seafood,GreenLeaf,2,8.63,Unhealthy,Sustainable,17.26
txn_4415,user_584,store_25,2025-04-12,Young Chicken,Dairy,EcoFarm,1,3.35,Healthy,Unsustainable,3.35
txn_4416,user_767,store_25,2025-04-12,Strategy Bread,Produce,BudgetMart,1,2.0,Healthy,Sustainable,2.0
txn_4417,user_250,store_28,2025-04-12,Fight Yogurt,Bakery,BudgetMart,3,2.43,Unhealthy,Sustainable,7.290000000000001
txn_4418,user_166,store_6,2025-04-12,About Milk,Seafood,TastyTreats,3,7.21,Healthy,Sustainable,21.63
txn_4419,user_391,store_6,2025-04-12,Amount Chicken,Beverages,FreshFields,4,5.32,Healthy,Unsustainable,21.28
txn_4420,user_204,store_8,2025-04-12,Always Milk,Produce,GreenLeaf,4,5.14,Healthy,Sustainable,20.56
txn_4421,user_354,store_33,2025-04-12,Perhaps Bread,Produce,TastyTreats,1,9.45,Healthy,Sustainable,9.45
txn_4422,user_842,store_19,2025-04-12,Care Bread,Frozen,TastyTreats,3,4.07,Unhealthy,Unsustainable,12.21
txn_4423,user_965,store_40,2025-04-12,Take Cereal,Beverages,EcoFarm,1,2.85,Unhealthy,Sustainable,2.85
txn_4424,user_649,store_48,2025-04-12,Available Bread,Meat,EcoFarm,4,2.86,Healthy,Sustainable,11.44
txn_4425,user_494,store_29,2025-04-12,Full Cereal,Seafood,GreenLeaf,1,4.72,Healthy,Sustainable,4.72
txn_4426,user_394,store_47,2025-04-12,Impact Chicken,Dairy,BudgetMart,1,6.02,Unhealthy,Unsustainable,6.02
txn_4427,user_5,store_23,2025-04-12,Just Apple,Frozen,BudgetMart,2,4.88,Healthy,Sustainable,9.76
txn_4428,user_958,store_11,2025-04-12,Cold Milk,Beverages,EcoFarm,4,8.18,Unhealthy,Sustainable,32.72
txn_4429,user_631,store_9,2025-04-12,Effect Apple,Beverages,EcoFarm,4,6.81,Healthy,Sustainable,27.24
txn_4430,user_905,store_22,2025-04-12,Although Yogurt,Frozen,BudgetMart,3,3.57,Healthy,Unsustainable,10.709999999999999
txn_4431,user_345,store_46,2025-04-12,Kid Yogurt,Bakery,QuickBite,4,9.56,Healthy,Unsustainable,38.24
txn_4432,user_885,store_22,2025-04-12,Citizen Bread,Snacks,TastyTreats,1,5.58,Healthy,Sustainable,5.58
txn_4433,user_936,store_36,2025-04-12,Reveal Bread,Frozen,TastyTreats,2,3.43,Healthy,Sustainable,6.86
txn_4434,user_818,store_25,2025-04-12,West Cereal,Snacks,FreshFields,3,9.99,Unhealthy,Sustainable,29.97
txn_4435,user_168,store_7,2025-04-12,She Yogurt,Seafood,QuickBite,3,9.14,Healthy,Unsustainable,27.42
txn_4436,user_194,store_42,2025-04-12,Source Bread,Pantry,QuickBite,3,3.1,Healthy,Sustainable,9.3
txn_4437,user_804,store_30,2025-04-12,Become Milk,Seafood,BudgetMart,3,6.12,Unhealthy,Sustainable,18.36
txn_4438,user_119,store_3,2025-04-12,Fall Juice,Bakery,EcoFarm,4,1.88,Healthy,Sustainable,7.52
txn_4439,user_674,store_43,2025-04-12,Wish Chicken,Snacks,GreenLeaf,4,4.26,Healthy,Sustainable,17.04
txn_4440,user_159,store_24,2025-04-12,Drug Milk,Seafood,TastyTreats,3,1.85,Healthy,Unsustainable,5.550000000000001
txn_4441,user_844,store_20,2025-04-12,Too Milk,Frozen,QuickBite,4,6.67,Unhealthy,Sustainable,26.68
txn_4442,user_984,store_27,2025-04-12,Body Apple,Bakery,GreenLeaf,1,9.42,Healthy,Unsustainable,9.42
txn_4443,user_181,store_25,2025-04-12,Treatment Chicken,Frozen,TastyTreats,1,7.53,Unhealthy,Unsustainable,7.53
txn_4444,user_421,store_2,2025-04-12,Stand Chicken,Meat,BudgetMart,3,4.08,Unhealthy,Sustainable,12.24
txn_4445,user_218,store_41,2025-04-12,Their Apple,Pantry,FreshFields,3,4.64,Healthy,Unsustainable,13.919999999999998
txn_4446,user_435,store_46,2025-04-12,List Yogurt,Produce,TastyTreats,1,3.55,Unhealthy,Sustainable,3.55
txn_4447,user_575,store_8,2025-04-12,Leg Chicken,Dairy,GreenLeaf,2,3.67,Unhealthy,Sustainable,7.34
txn_4448,user_103,store_17,2025-04-12,Free Yogurt,Pantry,GreenLeaf,2,5.13,Healthy,Sustainable,10.26
txn_4449,user_110,store_12,2025-04-12,Debate Cereal,Dairy,GreenLeaf,4,8.3,Healthy,Unsustainable,33.2
txn_4450,user_459,store_14,2025-04-12,Lose Cereal,Snacks,EcoFarm,4,9.57,Healthy,Unsustainable,38.28
txn_4451,user_181,store_35,2025-04-12,Herself Juice,Pantry,GreenLeaf,2,6.12,Healthy,Sustainable,12.24
txn_4452,user_334,store_49,2025-04-12,Many Apple,Snacks,GreenLeaf,1,2.55,Healthy,Unsustainable,2.55
txn_4453,user_821,store_30,2025-04-12,Each Yogurt,Dairy,TastyTreats,4,3.4,Healthy,Sustainable,13.6
txn_4454,user_87,store_26,2025-04-12,Yes Bread,Meat,BudgetMart,4,7.15,Unhealthy,Unsustainable,28.6
txn_4455,user_722,store_24,2025-04-12,Him Apple,Snacks,BudgetMart,2,8.07,Healthy,Sustainable,16.14
txn_4456,user_185,store_30,2025-04-12,Stock Juice,Beverages,FreshFields,1,1.79,Healthy,Sustainable,1.79
txn_4457,user_178,store_23,2025-04-12,Company Bread,Seafood,BudgetMart,1,5.25,Healthy,Sustainable,5.25
txn_4458,user_593,store_5,2025-04-12,Agent Bread,Seafood,TastyTreats,3,4.65,Healthy,Unsustainable,13.950000000000001
txn_4459,user_116,store_14,2025-04-12,Hand Yogurt,Meat,FreshFields,3,6.21,Healthy,Sustainable,18.63
txn_4460,user_773,store_14,2025-04-12,Could Milk,Seafood,FreshFields,2,3.46,Unhealthy,Unsustainable,6.92
txn_4461,user_887,store_7,2025-04-12,Music Bread,Frozen,EcoFarm,2,2.69,Unhealthy,Sustainable,5.38
txn_4462,user_958,store_39,2025-04-12,Hear Bread,Dairy,BudgetMart,4,1.39,Healthy,Sustainable,5.56
txn_4463,user_423,store_32,2025-04-12,Experience Bread,Frozen,EcoFarm,1,2.87,Unhealthy,Sustainable,2.87
txn_4464,user_519,store_4,2025-04-12,Book Juice,Beverages,BudgetMart,1,7.62,Healthy,Sustainable,7.62
txn_4465,user_49,store_47,2025-04-12,Involve Cereal,Seafood,BudgetMart,1,7.25,Unhealthy,Sustainable,7.25
txn_4466,user_588,store_49,2025-04-12,Seek Yogurt,Bakery,GreenLeaf,4,2.73,Healthy,Unsustainable,10.92
txn_4467,user_577,store_27,2025-04-12,Serious Yogurt,Bakery,BudgetMart,1,1.69,Healthy,Sustainable,1.69
txn_4468,user_662,store_26,2025-04-12,Color Bread,Produce,EcoFarm,1,6.84,Unhealthy,Unsustainable,6.84
txn_4469,user_523,store_40,2025-04-12,Back Cereal,Pantry,FreshFields,4,2.54,Healthy,Unsustainable,10.16
txn_4470,user_562,store_45,2025-04-12,Drop Juice,Pantry,GreenLeaf,3,3.83,Unhealthy,Sustainable,11.49
txn_4471,user_520,store_7,2025-04-12,Couple Cereal,Bakery,GreenLeaf,1,1.87,Unhealthy,Unsustainable,1.87
txn_4472,user_588,store_35,2025-04-12,House Cereal,Beverages,GreenLeaf,3,5.03,Healthy,Sustainable,15.09
txn_4473,user_188,store_9,2025-04-12,South Chicken,Snacks,TastyTreats,4,6.63,Unhealthy,Unsustainable,26.52
txn_4474,user_580,store_50,2025-04-12,Laugh Cereal,Bakery,TastyTreats,2,6.38,Healthy,Unsustainable,12.76
txn_4475,user_662,store_43,2025-04-12,Air Cereal,Snacks,BudgetMart,3,1.51,Healthy,Unsustainable,4.53
txn_4476,user_432,store_5,2025-04-12,Of Bread,Meat,FreshFields,1,2.01,Unhealthy,Unsustainable,2.01
txn_4477,user_366,store_13,2025-04-12,Myself Juice,Beverages,BudgetMart,2,7.96,Unhealthy,Unsustainable,15.92
txn_4478,user_138,store_41,2025-04-12,Difference Bread,Produce,GreenLeaf,1,5.4,Healthy,Unsustainable,5.4
txn_4479,user_761,store_39,2025-04-12,Police Juice,Seafood,FreshFields,4,4.0,Unhealthy,Sustainable,16.0
txn_4480,user_147,store_25,2025-04-12,Beyond Chicken,Meat,EcoFarm,2,9.21,Healthy,Unsustainable,18.42
txn_4481,user_197,store_6,2025-04-12,Citizen Milk,Meat,QuickBite,1,5.71,Unhealthy,Unsustainable,5.71
txn_4482,user_406,store_4,2025-04-12,Strong Juice,Beverages,TastyTreats,4,6.67,Healthy,Sustainable,26.68
txn_4483,user_562,store_2,2025-04-12,Side Milk,Produce,GreenLeaf,1,8.69,Healthy,Unsustainable,8.69
txn_4484,user_481,store_39,2025-04-12,Nice Cereal,Dairy,BudgetMart,3,5.31,Unhealthy,Sustainable,15.93
txn_4485,user_975,store_3,2025-04-12,Information Bread,Produce,TastyTreats,3,3.0,Healthy,Unsustainable,9.0
txn_4486,user_978,store_37,2025-04-12,Challenge Yogurt,Snacks,TastyTreats,2,4.15,Healthy,Sustainable,8.3
txn_4487,user_946,store_37,2025-04-12,Through Juice,Seafood,QuickBite,3,9.87,Unhealthy,Sustainable,29.61
txn_4488,user_667,store_27,2025-04-12,Third Bread,Dairy,GreenLeaf,1,8.7,Unhealthy,Sustainable,8.7
txn_4489,user_368,store_4,2025-04-12,Growth Chicken,Produce,GreenLeaf,3,1.11,Healthy,Sustainable,3.33
txn_4490,user_234,store_2,2025-04-12,History Apple,Pantry,FreshFields,3,7.02,Healthy,Sustainable,21.06
txn_4491,user_767,store_6,2025-04-12,Course Bread,Pantry,FreshFields,4,1.85,Healthy,Unsustainable,7.4
txn_4492,user_230,store_10,2025-04-12,They Chicken,Produce,GreenLeaf,3,2.76,Healthy,Unsustainable,8.28
txn_4493,user_813,store_31,2025-04-12,He Chicken,Seafood,TastyTreats,1,1.58,Unhealthy,Unsustainable,1.58
txn_4494,user_631,store_5,2025-04-12,Whom Milk,Produce,BudgetMart,2,9.69,Unhealthy,Unsustainable,19.38
txn_4495,user_217,store_44,2025-04-12,Fund Yogurt,Seafood,GreenLeaf,4,2.66,Healthy,Sustainable,10.64
txn_4496,user_5,store_32,2025-04-12,Case Apple,Bakery,BudgetMart,3,7.26,Healthy,Unsustainable,21.78
txn_4497,user_396,store_28,2025-04-12,Road Chicken,Pantry,BudgetMart,3,2.8,Unhealthy,Sustainable,8.399999999999999
txn_4498,user_788,store_12,2025-04-12,Whatever Chicken,Produce,GreenLeaf,3,2.75,Unhealthy,Sustainable,8.25
txn_4499,user_941,store_19,2025-04-12,Control Apple,Meat,GreenLeaf,2,9.04,Healthy,Unsustainable,18.08
txn_4500,user_472,store_29,2025-04-12,Have Milk,Snacks,TastyTreats,4,5.1,Healthy,Unsustainable,20.4
txn_4501,user_98,store_9,2025-04-12,As Bread,Beverages,QuickBite,1,7.26,Healthy,Unsustainable,7.26
txn_4502,user_48,store_17,2025-04-12,Argue Chicken,Seafood,QuickBite,1,6.3,Unhealthy,Unsustainable,6.3
txn_4503,user_635,store_1,2025-04-12,Debate Bread,Produce,QuickBite,1,6.09,Healthy,Sustainable,6.09
txn_4504,user_226,store_47,2025-04-12,Face Apple,Snacks,TastyTreats,2,7.8,Unhealthy,Unsustainable,15.6
txn_4505,user_540,store_13,2025-04-12,Response Juice,Seafood,GreenLeaf,2,8.48,Healthy,Unsustainable,16.96
txn_4506,user_342,store_50,2025-04-12,Second Apple,Snacks,FreshFields,1,7.18,Healthy,Sustainable,7.18
txn_4507,user_811,store_34,2025-04-12,Worry Cereal,Produce,FreshFields,3,2.65,Healthy,Sustainable,7.949999999999999
txn_4508,user_659,store_11,2025-04-12,Follow Chicken,Pantry,QuickBite,4,7.87,Unhealthy,Sustainable,31.48
txn_4509,user_451,store_21,2025-04-12,Reality Milk,Dairy,EcoFarm,2,9.09,Unhealthy,Sustainable,18.18
txn_4510,user_334,store_2,2025-04-12,Father Apple,Bakery,TastyTreats,2,5.14,Healthy,Sustainable,10.28
txn_4511,user_382,store_31,2025-04-12,Force Chicken,Meat,TastyTreats,1,5.8,Healthy,Sustainable,5.8
txn_4512,user_583,store_13,2025-04-12,Chance Bread,Produce,TastyTreats,2,1.08,Unhealthy,Sustainable,2.16
txn_4513,user_329,store_14,2025-04-12,Nearly Bread,Meat,TastyTreats,3,2.08,Healthy,Sustainable,6.24
txn_4514,user_84,store_36,2025-04-12,Of Milk,Pantry,GreenLeaf,1,1.63,Healthy,Sustainable,1.63
txn_4515,user_444,store_32,2025-04-12,In Apple,Meat,GreenLeaf,2,1.85,Unhealthy,Unsustainable,3.7
txn_4516,user_389,store_43,2025-04-12,Expert Milk,Seafood,GreenLeaf,1,5.43,Healthy,Sustainable,5.43
txn_4517,user_467,store_42,2025-04-12,Item Bread,Bakery,GreenLeaf,1,6.72,Unhealthy,Sustainable,6.72
txn_4518,user_550,store_31,2025-04-12,Recently Cereal,Bakery,QuickBite,1,1.67,Unhealthy,Unsustainable,1.67
txn_4519,user_142,store_9,2025-04-12,Computer Chicken,Dairy,FreshFields,2,1.15,Healthy,Unsustainable,2.3
txn_4520,user_489,store_44,2025-04-12,After Apple,Frozen,TastyTreats,3,4.03,Healthy,Unsustainable,12.09
txn_4521,user_809,store_23,2025-04-12,Value Bread,Bakery,QuickBite,2,4.91,Healthy,Unsustainable,9.82
txn_4522,user_91,store_38,2025-04-12,Interest Yogurt,Seafood,EcoFarm,2,8.47,Healthy,Sustainable,16.94
txn_4523,user_463,store_15,2025-04-12,Book Bread,Seafood,EcoFarm,4,7.5,Unhealthy,Unsustainable,30.0
txn_4524,user_651,store_17,2025-04-12,Brother Cereal,Beverages,BudgetMart,3,1.84,Healthy,Unsustainable,5.5200000000000005
txn_4525,user_104,store_1,2025-04-12,Share Yogurt,Snacks,FreshFields,3,4.98,Healthy,Unsustainable,14.940000000000001
txn_4526,user_895,store_43,2025-04-12,Performance Milk,Dairy,GreenLeaf,3,8.1,Healthy,Sustainable,24.299999999999997
txn_4527,user_603,store_39,2025-04-12,Forward Cereal,Dairy,TastyTreats,4,8.28,Unhealthy,Unsustainable,33.12
txn_4528,user_229,store_39,2025-04-12,Meeting Juice,Pantry,GreenLeaf,1,4.89,Unhealthy,Sustainable,4.89
txn_4529,user_137,store_28,2025-04-12,Material Yogurt,Pantry,BudgetMart,4,2.23,Unhealthy,Sustainable,8.92
txn_4530,user_268,store_37,2025-04-12,Because Cereal,Seafood,GreenLeaf,2,1.89,Unhealthy,Unsustainable,3.78
txn_4531,user_670,store_43,2025-04-12,Doctor Cereal,Frozen,TastyTreats,4,1.37,Healthy,Sustainable,5.48
txn_4532,user_905,store_15,2025-04-12,Positive Juice,Pantry,FreshFields,4,4.23,Healthy,Sustainable,16.92
txn_4533,user_807,store_50,2025-04-12,Take Chicken,Frozen,QuickBite,3,6.71,Healthy,Sustainable,20.13
txn_4534,user_925,store_23,2025-04-12,Section Chicken,Produce,FreshFields,1,7.35,Healthy,Sustainable,7.35
txn_4535,user_225,store_38,2025-04-12,Economy Yogurt,Bakery,TastyTreats,2,4.92,Healthy,Sustainable,9.84
txn_4536,user_39,store_8,2025-04-12,Hold Apple,Beverages,GreenLeaf,4,1.81,Healthy,Unsustainable,7.24
txn_4537,user_232,store_40,2025-04-12,As Cereal,Dairy,EcoFarm,3,4.65,Unhealthy,Sustainable,13.950000000000001
txn_4538,user_509,store_12,2025-04-12,Within Chicken,Meat,FreshFields,2,7.56,Healthy,Sustainable,15.12
txn_4539,user_919,store_36,2025-04-12,Course Apple,Meat,FreshFields,2,7.27,Unhealthy,Sustainable,14.54
txn_4540,user_884,store_39,2025-04-12,Population Cereal,Seafood,QuickBite,4,1.68,Healthy,Sustainable,6.72
txn_4541,user_130,store_43,2025-04-12,Run Apple,Dairy,FreshFields,1,2.33,Unhealthy,Unsustainable,2.33
txn_4542,user_69,store_10,2025-04-12,Poor Yogurt,Meat,BudgetMart,4,2.96,Healthy,Unsustainable,11.84
txn_4543,user_52,store_29,2025-04-12,Same Milk,Seafood,BudgetMart,1,3.38,Healthy,Unsustainable,3.38
txn_4544,user_501,store_38,2025-04-12,Question Apple,Frozen,BudgetMart,1,5.96,Healthy,Sustainable,5.96
txn_4545,user_532,store_47,2025-04-12,Also Cereal,Bakery,EcoFarm,3,5.5,Unhealthy,Sustainable,16.5
txn_4546,user_440,store_16,2025-04-12,Improve Bread,Seafood,GreenLeaf,2,3.63,Unhealthy,Unsustainable,7.26
txn_4547,user_402,store_43,2025-04-12,Seem Cereal,Seafood,BudgetMart,3,5.73,Healthy,Unsustainable,17.19
txn_4548,user_80,store_16,2025-04-12,Arm Juice,Frozen,BudgetMart,3,6.4,Healthy,Sustainable,19.200000000000003
txn_4549,user_320,store_32,2025-04-12,Party Bread,Dairy,EcoFarm,3,9.31,Healthy,Sustainable,27.93
txn_4550,user_29,store_19,2025-04-12,Reveal Milk,Snacks,GreenLeaf,4,5.75,Unhealthy,Unsustainable,23.0
txn_4551,user_407,store_43,2025-04-12,Onto Apple,Seafood,EcoFarm,4,7.94,Healthy,Sustainable,31.76
txn_4552,user_212,store_43,2025-04-12,We Yogurt,Meat,FreshFields,2,7.55,Healthy,Unsustainable,15.1
txn_4553,user_83,store_9,2025-04-12,Pass Chicken,Beverages,QuickBite,2,6.27,Healthy,Sustainable,12.54
txn_4554,user_740,store_3,2025-04-12,Eight Cereal,Snacks,TastyTreats,1,5.71,Unhealthy,Sustainable,5.71
txn_4555,user_315,store_26,2025-04-12,New Juice,Dairy,QuickBite,4,2.21,Unhealthy,Sustainable,8.84
txn_4556,user_302,store_28,2025-04-12,Together Apple,Seafood,FreshFields,1,7.22,Healthy,Sustainable,7.22
txn_4557,user_176,store_32,2025-04-12,Final Cereal,Pantry,FreshFields,1,8.23,Healthy,Unsustainable,8.23
txn_4558,user_597,store_50,2025-04-12,Read Milk,Meat,TastyTreats,1,9.04,Unhealthy,Sustainable,9.04
txn_4559,user_301,store_10,2025-04-12,Recent Bread,Frozen,EcoFarm,3,3.88,Healthy,Sustainable,11.64
txn_4560,user_824,store_27,2025-04-12,Part Milk,Meat,BudgetMart,4,9.05,Healthy,Unsustainable,36.2
txn_4561,user_591,store_41,2025-04-12,Heavy Juice,Snacks,BudgetMart,3,9.68,Unhealthy,Unsustainable,29.04
txn_4562,user_567,store_7,2025-04-12,Safe Cereal,Meat,TastyTreats,2,1.85,Unhealthy,Unsustainable,3.7
txn_4563,user_232,store_9,2025-04-12,Small Chicken,Produce,TastyTreats,3,8.81,Healthy,Unsustainable,26.43
txn_4564,user_929,store_38,2025-04-12,Do Milk,Bakery,GreenLeaf,4,4.32,Unhealthy,Unsustainable,17.28
txn_4565,user_883,store_25,2025-04-12,Total Milk,Pantry,BudgetMart,4,9.12,Unhealthy,Unsustainable,36.48
txn_4566,user_808,store_3,2025-04-12,Challenge Cereal,Beverages,BudgetMart,4,8.75,Unhealthy,Sustainable,35.0
txn_4567,user_101,store_12,2025-04-12,Improve Milk,Frozen,BudgetMart,2,8.09,Healthy,Sustainable,16.18
txn_4568,user_860,store_41,2025-04-12,Learn Yogurt,Meat,FreshFields,2,3.58,Healthy,Sustainable,7.16
txn_4569,user_341,store_34,2025-04-12,Opportunity Milk,Bakery,EcoFarm,1,2.33,Healthy,Sustainable,2.33
txn_4570,user_363,store_42,2025-04-12,Sign Bread,Snacks,FreshFields,2,1.84,Healthy,Unsustainable,3.68
txn_4571,user_414,store_10,2025-04-12,Value Juice,Seafood,QuickBite,3,3.15,Healthy,Sustainable,9.45
txn_4572,user_999,store_46,2025-04-12,Official Yogurt,Dairy,TastyTreats,2,6.49,Unhealthy,Sustainable,12.98
txn_4573,user_393,store_48,2025-04-12,Leg Cereal,Dairy,FreshFields,3,9.61,Unhealthy,Unsustainable,28.83
txn_4574,user_507,store_4,2025-04-12,Class Milk,Produce,BudgetMart,3,2.86,Healthy,Sustainable,8.58
txn_4575,user_114,store_17,2025-04-12,Guy Cereal,Meat,TastyTreats,3,5.82,Unhealthy,Unsustainable,17.46
txn_4576,user_203,store_23,2025-04-12,Discover Juice,Produce,BudgetMart,4,4.6,Unhealthy,Sustainable,18.4
txn_4577,user_460,store_1,2025-04-12,Deal Cereal,Beverages,EcoFarm,1,1.9,Healthy,Sustainable,1.9
txn_4578,user_543,store_19,2025-04-12,Letter Bread,Meat,GreenLeaf,1,1.17,Healthy,Sustainable,1.17
txn_4579,user_763,store_36,2025-04-12,Wait Apple,Dairy,GreenLeaf,1,8.31,Healthy,Sustainable,8.31
txn_4580,user_121,store_39,2025-04-12,Which Juice,Pantry,TastyTreats,1,2.42,Unhealthy,Sustainable,2.42
txn_4581,user_140,store_17,2025-04-12,Professor Cereal,Snacks,EcoFarm,3,3.38,Unhealthy,Sustainable,10.14
txn_4582,user_365,store_3,2025-04-12,Good Chicken,Seafood,TastyTreats,2,8.91,Unhealthy,Sustainable,17.82
txn_4583,user_882,store_6,2025-04-12,Nation Apple,Meat,BudgetMart,1,3.59,Healthy,Sustainable,3.59
txn_4584,user_524,store_47,2025-04-12,I Yogurt,Snacks,EcoFarm,1,7.2,Unhealthy,Sustainable,7.2
txn_4585,user_138,store_35,2025-04-12,Mr Cereal,Pantry,EcoFarm,2,8.27,Unhealthy,Sustainable,16.54
